time,date,time_of_day,airspeed_temperature,airspeed_angle_of_attack,airspeed_apparent_windspeed,kite_0_vx,kite_0_vy,kite_0_vz,kite_0_roll,kite_0_pitch,kite_0_yaw,kite_1_vx,kite_1_vy,kite_1_vz,kite_1_ax,kite_1_ay,kite_1_az,kite_1_roll,kite_1_pitch,kite_1_yaw,kite_1_roll_rate,kite_1_pitch_rate,kite_1_yaw_rate,ground_upwind_direction,ground_wind_velocity,ground_pos_latitude,ground_pos_longitude,ground_pos_altitude,ground_tether_reelout_speed,ground_tether_force,est_upwind_direction,kite_pos_east,kite_pos_north,kite_height,kite_elevation,kite_azimuth,kite_distance,kite_heading,kite_course,kite_actual_steering,kite_actual_depower,kite_set_steering,kite_set_depower,ground_mech_energy,ground_mech_power,flight_phase,flight_phase_index,phase,pattern,pattern_section
1570533517.7,2019-10-08,13:18:37.700,14.0,7.0,15.0100002288818,11.5,-1.0,2.3,19.6,-3.4,-53.1,9.30997,-1.19896,2.53086,7.984560000000001,8.81307,2.5207900000000003,22.2027,11.7228,-57.5941,0.0864118999999999,0.115844,0.944237,269.8,7.6,52.1701,4.42724,6.6,-2.21855,103.356,4.61815,61.6864,1.14042,234.887,1.3139299999999998,0.0757572,242.855,0.688542,1.55542,-34.7704467773438,22.011266708374,-35.0,22.0,-905492.0,-1568.99,pp-riro,4,0,-1,-1
1570533517.8,2019-10-08,13:18:37.800,14.0,8.0,14.8299999237061,12.3,0.0,2.7,21.3,-4.7,-48.1,10.4652,0.265164,3.01508,7.406739999999999,11.6343,3.51567,25.189,9.98322,-49.2848,-0.0249340999999999,0.219303,0.947852,269.8,7.6,52.1701,4.42724,6.6,-2.20525,100.473,4.61814,61.5696,2.66048,234.687,1.314,0.0510595,242.644,0.806475,1.66809,-34.971832275390604,22.0019989013672,-35.0,22.0,-905925.0,-3999.38,pp-riro,4,0,-1,-1
1570533517.9,2019-10-08,13:18:37.900,14.0,8.0,14.5799999237061,13.0,1.0,3.0,22.9,-6.8,-43.2,11.4721,1.77856,3.58466,5.18124,8.86843,5.74645,27.8202,7.647310000000001,-40.6188,0.201867,0.165602,0.991369,263.7,8.0,52.1701,4.42724,6.6,-2.21467,97.9274,4.61814,61.5696,3.42051,234.487,1.31364,0.0387469,242.46,0.913057,1.7563400000000002,-34.970123291015604,21.9994239807129,-35.0,22.0,-906694.0,-5045.38,pp-riro,4,0,-1,-1
1570533518.0,2019-10-08,13:18:38.000,14.0,8.0,14.3999996185303,13.7,2.2,3.4,24.5,-8.3,-38.3,11.7894,2.32728,3.8132,6.44615,8.866760000000001,4.328469999999999,28.5918,6.681039999999999,-37.9712,0.062903,0.180283,0.915993,263.7,8.0,52.1701,4.42724,6.6,-2.22242,97.5224,4.61819,61.7156,4.94056,234.287,1.31244,0.0143414999999999,242.33,1.02999,1.86236,-34.973541259765604,21.9994239807129,-35.0,22.0,-907037.0,-6552.84,pp-riro,4,0,-1,-1
1570533518.1,2019-10-08,13:18:38.100,14.0,8.0,14.2799997329712,14.2,3.3,3.8,25.6,-10.1,-33.3,12.3559,3.41964,4.19604,4.85882,9.12768,2.06706,30.0634,4.70089,-32.2882,0.0664705,0.182781,0.946993,263.7,8.0,52.1701,4.42724,6.6,-2.24182,95.2296,4.6182300000000005,61.92,6.46062,234.087,1.31086,-0.0097795,242.224,1.14945,1.95507,-34.9923248291016,21.9994239807129,-35.0,22.0,-907735.0,-6522.07,pp-riro,4,0,-1,-1
1570533518.2,2019-10-08,13:18:38.200,14.0,8.0,14.2200002670288,14.7,4.5,4.1,26.8,-11.6,-28.2,12.9397,5.118609999999999,4.75447,3.77386,11.1387,3.81865,31.9068,1.74068,-24.1166,0.240909,0.23825,0.907018,263.7,8.0,52.1701,4.42724,6.6,-2.27008,93.2184,4.61827,62.2705,7.60067,233.787,1.30864,-0.0273171,242.058,1.2626,2.03864,-34.9906158447266,21.9994239807129,-35.0,22.0,-908553.0,-8675.59,pp-riro,4,0,-1,-1
1570533518.3,2019-10-08,13:18:38.300,14.0,8.0,14.1499996185303,15.0,5.7,4.7,27.9,-13.7,-22.9,12.9397,5.118609999999999,4.75447,3.77386,11.1387,3.81865,31.9068,1.74068,-24.1166,0.240909,0.23825,0.907018,263.7,8.0,52.1701,4.42724,6.6,-2.32382,92.456,4.61831,62.7086,9.50074,233.487,1.30556,-0.0562631999999999,241.948,1.39293,2.1347,-34.9923248291016,21.9994239807129,-35.0,22.0,-909923.0,-8614.06,pp-riro,4,0,-1,-1
1570533518.4,2019-10-08,13:18:38.400,14.0,8.0,14.0299997329712,15.2,6.9,5.1,28.2,-15.8,-17.9,13.2718,6.22596,5.17046,2.14778,11.8507,5.17522,32.7961,-0.353134,-18.6972,0.127235,0.225692,0.972841,263.7,8.0,52.1701,4.42724,6.6,-2.34044,92.5591,4.61835,63.2635,10.6408,233.087,1.3022200000000002,-0.0725806,241.754,1.5052299999999998,2.2124900000000003,-34.9957275390625,21.9994239807129,-35.0,22.0,-910380.0,-8675.59,pp-riro,4,0,-1,-1
1570533518.5,2019-10-08,13:18:38.500,14.0,8.0,13.960000038147,15.3,8.2,5.5,28.8,-17.8,-12.5,13.4785,7.361510000000001,5.653169999999999,-0.295715,10.8651,6.34283,33.3897,-2.52258,-13.0758,0.0795625,0.2171679999999999,1.05624,263.7,8.0,52.1701,4.427230000000001,6.5,-2.37812,92.4377,4.61839,63.9645,12.1609,232.587,1.29784,-0.0938606,241.529,1.62815,2.29714,-34.9974365234375,21.9994239807129,-35.0,22.0,-911246.0,-8890.94,pp-riro,4,0,-1,-1
1570533518.6,2019-10-08,13:18:38.600,14.0,9.0,14.0900001525879,15.4,9.5,5.8,29.0,-19.9,-7.0,13.5808,9.13684,6.23027,-0.209455,8.198189999999999,2.02465,33.5199,-5.96379,-4.61454,0.118968,0.2001369999999999,1.05932,263.7,8.0,52.1701,4.427230000000001,6.5,-2.43741,94.5717,4.6184400000000005,64.8115,13.6809,232.187,1.29289,-0.114059,241.451,1.7512599999999998,2.37427,-35.0042724609375,21.9994239807129,-35.0,22.0,-912628.0,-9506.23,pp-riro,4,0,-1,-1
