time,date,time_of_day,airspeed_temperature,airspeed_angle_of_attack,airspeed_apparent_windspeed,kite_0_vx,kite_0_vy,kite_0_vz,kite_0_roll,kite_0_pitch,kite_0_yaw,kite_1_vx,kite_1_vy,kite_1_vz,kite_1_ax,kite_1_ay,kite_1_az,kite_1_roll,kite_1_pitch,kite_1_yaw,kite_1_roll_rate,kite_1_pitch_rate,kite_1_yaw_rate,ground_upwind_direction,ground_wind_velocity,ground_pos_latitude,ground_pos_longitude,ground_pos_altitude,ground_tether_reelout_speed,ground_tether_force,est_upwind_direction,kite_pos_east,kite_pos_north,kite_height,kite_elevation,kite_azimuth,kite_distance,kite_heading,kite_course,kite_actual_steering,kite_actual_depower,kite_set_steering,kite_set_depower,ground_mech_energy,ground_mech_power,flight_phase,flight_phase_index,phase,pattern,pattern_section
1570535522.1,2019-10-08,13:52:02.100,14.0,6.0,17.3999996185303,13.6,-2.0,2.9,16.3,-7.4,-47.5,12.5101,-2.30629,3.59316,6.153630000000001,21.0071,0.76793,19.8665,7.26819,-51.3474,0.284113,0.148489,1.00739,246.4,4.7,52.1701,4.42724,2.7,-3.22254,99.131,4.55532,36.2467,-10.6403,233.096,1.41013,0.442597,236.137,0.470908,1.17538,-34.2515869140625,22.0359840393066,-35.0,22.0,-1037470.0,2953.39,pp-riro,4,0,-1,-1
1570535522.2,2019-10-08,13:52:02.200,14.0,5.0,17.1499996185303,14.1,-0.6,2.8,18.8,-7.2,-41.7,12.787,-1.38999,3.70253,7.15234,16.4882,1.03518,20.9915,6.69601,-48.4227,0.279304,0.146641,0.8452280000000001,246.4,4.7,52.1701,4.42724,2.7,-3.23362,78.9875,4.5552,36.0714,-9.50021,232.996,1.41205,0.41471,235.963,0.602733,1.3046,-34.7977447509766,22.0122966766357,-35.0,22.0,-1038670.0,-16151.4,pp-riro,4,0,-1,-1
1570535522.3,2019-10-08,13:52:02.300,14.0,5.0,17.2000007629395,14.6,0.7,3.3,20.9,-8.1,-36.0,13.3912,0.735524,3.784,0.696444,13.6907,7.638839999999999,24.4892,6.07717,-39.0656,0.555527,0.480493,1.02991,246.4,4.7,52.1701,4.42724,2.7,-3.32616,79.389,4.55508,35.9838,-7.980160000000001,232.796,1.41377,0.3755429999999999,235.696,0.745591,1.43753,-34.975250244140604,22.0019989013672,-35.0,22.0,-1041000.0,-25811.4,pp-riro,4,0,-1,-1
1570535522.4,2019-10-08,13:52:02.400,14.0,5.0,17.1000003814697,15.1,2.0,4.0,22.8,-10.2,-30.6,13.3912,0.735524,3.784,0.696444,13.6907,7.638839999999999,24.4892,6.07717,-39.0656,0.555527,0.480493,1.02991,246.4,4.7,52.1701,4.42724,2.7,-3.43919,103.096,4.55497,36.0714,-6.4601,232.596,1.4145299999999998,0.334636,235.465,0.8873979999999999,1.5667,-34.975250244140604,22.0009689331055,-35.0,22.0,-1043780.0,-12336.6,pp-riro,4,0,-1,-1
1570535522.5,2019-10-08,13:52:02.500,14.0,8.0,16.4099998474121,15.6,3.7,4.6,24.6,-11.9,-25.7,13.8138,2.00977,4.392469999999999,7.297839999999999,8.93978,7.44079,26.7984,4.97065,-32.5359,0.595659,0.24469,1.07459,246.4,4.7,52.1701,4.42724,2.7,-3.44362,105.449,4.55485,36.2174,-4.94005,232.396,1.41479,0.293104,235.253,1.0203,1.7111,-34.983795166015604,22.0009689331055,-35.0,22.0,-1043980.0,-3722.5,pp-riro,4,0,-1,-1
1570535522.6,2019-10-08,13:52:02.600,14.0,5.0,15.5799999237061,15.9,5.5,4.8,26.7,-13.5,-20.7,14.549,4.07394,5.33696,5.95071,18.4243,4.03315,29.493,2.67611,-23.0447,0.340827,0.2412969999999999,0.989783,246.4,4.7,52.1701,4.42724,3.0,-3.4253400000000003,97.2917,4.55469,36.6263,-3.4199900000000003,232.096,1.41361,0.250807,234.993,1.15576,1.85084,-34.9871978759766,22.0009689331055,-35.0,22.0,-1044490.0,-7691.12,pp-riro,4,0,-1,-1
1570535522.7,2019-10-08,13:52:02.700,14.0,7.0,14.8199996948242,16.2,7.0,5.1,28.0,-15.1,-15.9,14.9584,5.85334,5.6599900000000005,2.69709,15.2001,2.66533,31.2142,0.917397,-17.1078,0.212083,0.232201,0.961505,246.4,4.7,52.1701,4.42724,3.0,-3.43974,90.4283,4.55461,37.1521,-1.5199200000000002,231.696,1.41167,0.198666,234.661,1.29739,1.97571,-34.9940185546875,22.0009689331055,-35.0,22.0,-1045650.0,-14613.1,pp-riro,4,0,-1,-1
1570535522.8,2019-10-08,13:52:02.800,14.0,9.0,14.8199996948242,16.6,8.3,5.4,29.4,-16.9,-11.0,15.2312,7.35718,5.98197,1.07017,15.191,4.25213,32.8293,-0.93911,-11.7972,0.326034,0.250006,0.902854,246.4,4.7,52.1701,4.42724,3.0,-3.48573,94.1618,4.55449,37.8238,-0.37987,231.396,1.40876,0.167939,234.468,1.41985,2.06076,-35.0042724609375,22.0009689331055,-35.0,22.0,-1047210.0,-14367.0,pp-riro,4,0,-1,-1
1570535522.9,2019-10-08,13:52:02.900,14.0,9.0,14.9399995803833,16.6,9.7,5.8,29.9,-18.7,-5.5,15.3442,8.05741,6.0994,0.502656,14.8048,3.72889,33.2723,-1.8787,-9.16962,0.120965,0.29401,0.983826,246.4,4.7,52.1701,4.42724,3.0,-3.50402,105.204,4.55437,38.6124,1.14019,230.996,1.4051,0.128494,234.204,1.56109,2.16438,-35.0059814453125,22.0009689331055,-35.0,22.0,-1048250.0,-6214.43,pp-riro,4,0,-1,-1
1570535523.0,2019-10-08,13:52:03.000,14.0,9.0,14.880000114440902,16.3,11.1,6.3,30.0,-21.0,-0.1,15.3738,9.97948,6.601389999999999,-4.09187,13.1182,5.81215,34.3567,-5.210430000000001,-0.309449,0.196871,0.357595,1.02728,246.4,4.7,52.1701,4.42724,3.0,-3.48573,106.454,4.55426,39.547,3.04027,230.496,1.40039,0.08139,233.884,1.7092200000000002,2.27964,-35.0059814453125,22.0009689331055,-35.0,22.0,-1048570.0,-3168.74,pp-riro,4,0,-1,-1
