time,date,time_of_day,airspeed_temperature,airspeed_angle_of_attack,airspeed_apparent_windspeed,kite_0_vx,kite_0_vy,kite_0_vz,kite_0_roll,kite_0_pitch,kite_0_yaw,kite_1_vx,kite_1_vy,kite_1_vz,kite_1_ax,kite_1_ay,kite_1_az,kite_1_roll,kite_1_pitch,kite_1_yaw,kite_1_roll_rate,kite_1_pitch_rate,kite_1_yaw_rate,ground_upwind_direction,ground_wind_velocity,ground_pos_latitude,ground_pos_longitude,ground_pos_altitude,ground_tether_reelout_speed,ground_tether_force,est_upwind_direction,kite_pos_east,kite_pos_north,kite_height,kite_elevation,kite_azimuth,kite_distance,kite_heading,kite_course,kite_actual_steering,kite_actual_depower,kite_set_steering,kite_set_depower,ground_mech_energy,ground_mech_power,flight_phase,flight_phase_index,phase,pattern,pattern_section
1570541570.0,2019-10-08,15:32:50.000,14.0,8.0,15.5900001525879,9.5,-5.0,1.9,18.6,-0.5,-79.5,7.975969999999999,-4.48847,2.00454,10.4486,6.48893,1.79863,18.3452,13.0368,-85.4779,0.123799,0.211858,0.860261,245.4,10.0,52.1701,4.427230000000001,-0.3,-1.97198,108.154,4.25304,59.8462,18.2411,244.023,1.31982,0.163492,251.916,0.493306,1.43154,-34.036529541015604,22.0771789550781,-35.0,22.0,1733480.0,-2614.98,pp-riro,4,0,-1,-1
1570541570.1,2019-10-08,15:32:50.100,14.0,9.0,15.2399997711182,10.6,-4.5,2.3,20.2,-2.5,-74.5,9.01589,-3.97565,2.27983,10.0237,6.837330000000001,3.94004,20.4306,12.5911,-79.8786,0.1283089999999999,0.191874,0.897927,245.4,10.0,52.1701,4.427230000000001,-0.2,-1.95314,107.121,4.25303,59.0868,20.1411,243.923,1.32025,0.130838,251.785,0.6203310000000001,1.54965,-34.678268432617195,22.0395889282227,-35.0,22.0,1733480.0,123.058,pp-riro,4,0,-1,-1
1570541570.2,2019-10-08,15:32:50.200,14.0,8.0,14.890000343322802,11.7,-3.8,2.6,22.0,-4.2,-69.3,10.5802,-3.13452,2.92825,8.49681,8.27097,2.40162,23.2745,11.0647,-71.3736,0.13062,0.20338,1.043,245.4,10.0,52.1701,4.427230000000001,-0.2,-1.93707,97.3735,4.253019999999999,58.8531,20.5211,243.723,1.32043,0.12387,251.567,0.724701,1.6438400000000002,-34.9564819335938,22.0153865814209,-35.0,22.0,1733250.0,-3076.45,pp-riro,4,0,-1,-1
1570541570.3,2019-10-08,15:32:50.300,14.0,9.0,14.710000038147,12.8,-3.0,2.8,23.6,-5.5,-63.9,11.6,-2.23484,3.20135,7.87985,8.8407,2.35581,25.2071,9.57248,-65.0673,0.250796,0.229937,0.978773,245.4,10.0,52.1701,4.427230000000001,-0.2,-1.96256,91.2792,4.253,58.5026,21.6612,243.523,1.32002,0.104776,251.387,0.8441219999999999,1.74345,-34.971832275390604,22.0019989013672,-35.0,22.0,1732590.0,-7137.36,pp-riro,4,0,-1,-1
1570541570.4,2019-10-08,15:32:50.400,14.0,8.0,14.5900001525879,13.8,-1.8,3.4,25.3,-7.0,-58.5,12.6172,-1.45675,3.5198,9.51715,5.99898,1.19074,26.9877,7.80162,-59.403,0.113453,0.182498,1.03823,245.4,10.0,52.1701,4.427230000000001,-0.2,-2.0019,95.9734,4.2529900000000005,58.2398,22.8012,243.323,1.3192,0.0862286999999999,251.233,0.963661,1.86522,-34.971832275390604,22.0009689331055,-35.0,22.0,1731700.0,-8152.59,pp-riro,4,0,-1,-1
1570541570.5,2019-10-08,15:32:50.500,14.0,8.0,14.4700002670288,15.2,-1.0,4.0,27.2,-10.0,-50.8,13.9173,-0.355039,4.20527,8.000110000000001,8.193710000000001,6.62154,29.3421,5.04016,-50.3048,0.133027,0.203745,1.0345,246.7,9.8,52.1701,4.427230000000001,-0.2,-2.02683,102.507,4.25298,57.9769,24.7013,242.923,1.31697,0.0566500999999999,250.965,1.14075,1.95911,-34.971832275390604,22.0009689331055,-35.0,22.0,1731150.0,-3907.09,pp-riro,4,0,-1,-1
1570541570.6,2019-10-08,15:32:50.600,14.0,9.0,14.2200002670288,16.0,0.0,4.4,28.1,-12.3,-45.7,13.9173,-0.355039,4.20527,8.000110000000001,8.193710000000001,6.62154,29.3421,5.04016,-50.3048,0.133027,0.203745,1.0345,246.7,9.8,52.1701,4.427230000000001,-0.2,-2.0296,100.285,4.25296,57.9184,26.2213,242.723,1.31462,0.034302,250.912,1.2623,2.04593,-34.9957275390625,22.0009689331055,-35.0,22.0,1730860.0,-3230.27,pp-riro,4,0,-1,-1
1570541570.7,2019-10-08,15:32:50.700,14.0,9.0,14.1000003814697,16.7,1.2,4.7,29.1,-14.6,-40.2,14.3628,0.0408894999999999,4.42025,5.91434,6.14853,4.34906,29.8727,3.94436,-47.3411,0.1049089999999999,0.19507,1.07674,246.7,9.8,52.1701,4.427230000000001,-0.2,-2.05675,89.6134,4.25294,57.9768,28.1214,242.323,1.3109,0.00783767,250.74400000000003,1.39494,2.14076,-34.9991455078125,22.0009689331055,-35.0,22.0,1729940.0,-7752.65,pp-riro,4,0,-1,-1
1570541570.8,2019-10-08,15:32:50.800,14.0,9.0,14.0299997329712,17.0,1.9,4.9,29.3,-15.4,-37.6,16.1021,2.76056,5.427919999999999,3.90252,12.7303,3.15758,32.0394,-2.0622700000000003,-33.4702,0.0305214999999999,0.1428289999999999,1.02891,246.7,9.8,52.1701,4.427230000000001,-0.2,-2.11438,89.0787,4.25292,58.0352,28.8814,242.123,1.3092,-0.00229967,250.651,1.45368,2.18922,-35.0008544921875,22.0009689331055,-35.0,22.0,1728950.0,-9536.99,pp-riro,4,0,-1,-1
1570541570.9,2019-10-08,15:32:50.900,14.0,8.0,14.1000003814697,17.7,3.1,5.3,29.9,-17.5,-32.4,16.1021,2.76056,5.427919999999999,3.90252,12.7303,3.15758,32.0394,-2.0622700000000003,-33.4702,0.0305214999999999,0.1428289999999999,1.02891,246.7,9.8,52.1701,4.427230000000001,-0.2,-2.17089,96.3481,4.2529,58.2689,30.4015,241.723,1.30532,-0.0214039,250.499,1.57199,2.26806,-35.0008544921875,22.0009689331055,-35.0,22.0,1728010.0,-8429.47,pp-riro,4,0,-1,-1
1570541571.0,2019-10-08,15:32:51.000,14.0,9.0,14.1599998474121,18.2,4.2,5.8,30.2,-19.3,-27.2,16.9392,4.36411,6.07897,4.09277,10.2876,4.80527,32.5343,-5.23184,-25.1854,0.129439,0.241439,0.961222,246.7,9.8,52.1701,4.427230000000001,-0.2,-2.1853,99.6824,4.25288,58.5901,32.3016,241.323,1.30035,-0.0443449999999999,250.426,1.69187,2.34349,-35.0008544921875,22.0009689331055,-35.0,22.0,1727580.0,-7352.71,pp-riro,4,0,-1,-1
1570541571.1,2019-10-08,15:32:51.100,14.0,9.0,14.1599998474121,18.5,5.4,6.4,30.3,-21.1,-21.9,17.0783,4.90895,6.33721,1.27774,11.0826,4.16717,32.4713,-6.221,-22.2991,0.0889168,0.1967799999999999,1.03937,246.7,9.8,52.1701,4.427230000000001,-0.3,-2.1986,96.7757,4.25286,59.0574,33.8216,240.823,1.29538,-0.0605717,250.255,1.80583,2.41679,-35.0025634765625,22.0009689331055,-35.0,22.0,1726830.0,-5691.43,pp-riro,4,0,-1,-1
1570541571.2,2019-10-08,15:32:51.200,14.0,9.0,14.2799997329712,18.7,6.8,6.8,30.0,-23.4,-16.1,17.4212,6.780310000000001,6.9379800000000005,3.88304,13.2131,4.880319999999999,32.0205,-9.3169,-13.5816,0.142299,0.19501,1.00128,246.7,9.8,52.1701,4.427230000000001,-0.3,-2.2107900000000003,94.8861,4.25285,59.6415,36.1017,240.323,1.28845,-0.0847721,250.231,1.93724,2.5023,-35.0025634765625,22.0009689331055,-35.0,22.0,1726550.0,-5660.67,pp-riro,4,0,-1,-1
1570541571.3,2019-10-08,15:32:51.300,14.0,9.0,14.5299997329712,18.8,8.1,7.0,29.9,-25.1,-10.3,17.4871,7.96963,7.195939999999999,-1.20291,11.4077,7.08455,31.3861,-11.2212,-7.83443,0.143063,0.251822,0.923622,246.7,9.8,52.1701,4.427230000000001,-0.3,-2.23738,98.444,4.25283,60.3425,37.6218,239.723,1.28243,-0.097936,250.048,2.05324,2.5694,-35.0008544921875,22.0009689331055,-35.0,22.0,1725780.0,-8152.59,pp-riro,4,0,-1,-1
1570541571.4,2019-10-08,15:32:51.400,14.0,9.0,14.7700004577637,19.1,9.4,7.6,29.3,-26.5,-4.3,17.6495,9.20574,7.58285,2.49595,13.7901,4.62216,30.6572,-12.9537,-1.86621,0.160648,0.201346,1.01406,246.7,9.8,52.1701,4.427230000000001,-0.3,-2.24348,108.719,4.25279,61.1603,39.5218,239.123,1.27519,-0.114101,249.965,2.17228,2.6343,-35.0008544921875,22.0009689331055,-35.0,22.0,1725280.0,-4583.91,pp-riro,4,0,-1,-1
