time,date,time_of_day,airspeed_temperature,airspeed_angle_of_attack,airspeed_apparent_windspeed,kite_0_vx,kite_0_vy,kite_0_vz,kite_0_roll,kite_0_pitch,kite_0_yaw,kite_1_vx,kite_1_vy,kite_1_vz,kite_1_ax,kite_1_ay,kite_1_az,kite_1_roll,kite_1_pitch,kite_1_yaw,kite_1_roll_rate,kite_1_pitch_rate,kite_1_yaw_rate,ground_upwind_direction,ground_wind_velocity,ground_pos_latitude,ground_pos_longitude,ground_pos_altitude,ground_tether_reelout_speed,ground_tether_force,est_upwind_direction,kite_pos_east,kite_pos_north,kite_height,kite_elevation,kite_azimuth,kite_distance,kite_heading,kite_course,kite_actual_steering,kite_actual_depower,kite_set_steering,kite_set_depower,ground_mech_energy,ground_mech_power,flight_phase,flight_phase_index,phase,pattern,pattern_section
1570533381.5,2019-10-08,13:16:21.500,14.0,9.0,15.2399997711182,12.5,-0.3,3.8,19.9,-8.3,-44.6,11.1702,-0.0976771,4.24037,7.966819999999999,10.7096,2.33477,22.5227,5.87289,-47.2134,0.00898969,0.122325,0.95006,270.0,4.7,52.1701,4.42726,-1.5,-3.31397,98.9708,4.60676,34.2313,3.42024,233.441,1.42448,0.00609765,235.962,0.914126,1.68959,-34.968414306640604,22.008691787719695,-35.0,22.0,-953442.0,-8890.94,pp-riro,4,0,-1,-1
1570533381.6,2019-10-08,13:16:21.600,14.0,8.0,15.0600004196167,13.2,0.8,4.1,21.3,-9.6,-39.3,11.1702,-0.0976771,4.24037,7.966819999999999,10.7096,2.33477,22.5227,5.87289,-47.2134,0.00898969,0.122325,0.95006,270.0,4.7,52.1701,4.42726,-1.5,-3.31785,100.432,4.60686,34.2021,4.5602800000000006,233.141,1.42386,-0.0269719,235.68,1.0437299999999998,1.80602,-34.970123291015604,22.0009689331055,-35.0,22.0,-954144.0,-6983.54,pp-riro,4,0,-1,-1
1570533381.7,2019-10-08,13:16:21.700,14.0,9.0,14.890000343322802,13.5,1.4,4.3,22.4,-11.2,-34.2,11.4465,0.41298,4.399380000000001,7.29922,11.6024,2.0111,23.2705,5.167269999999999,-44.3609,0.215482,0.0526955,0.947588,270.0,4.7,52.1701,4.42726,-1.5,-3.3112,100.402,4.60696,34.2605,6.0803400000000005,232.841,1.42245,-0.0701677,235.426,1.18076,1.89136,-34.971832275390604,22.0009689331055,-35.0,22.0,-954726.0,-5660.67,pp-riro,4,0,-1,-1
1570533381.8,2019-10-08,13:16:21.800,14.0,9.0,14.710000038147,14.2,3.2,4.7,23.3,-13.0,-28.7,12.7245,2.5788,5.03563,3.8803,9.60888,4.00108,25.7036,2.3947700000000003,-32.6286,0.126938,0.178708,1.0288,270.0,4.7,52.1701,4.42726,-1.5,-3.3089800000000005,95.2619,4.607069999999999,34.4941,7.600389999999999,232.441,1.41999,-0.111499,235.109,1.32348,2.04814,-34.9923248291016,22.0009689331055,-35.0,22.0,-955623.0,-9167.82,pp-riro,4,0,-1,-1
1570533381.9,2019-10-08,13:16:21.900,14.0,8.0,14.5299997329712,14.6,4.5,5.0,24.2,-14.7,-23.5,12.7245,2.5788,5.03563,3.8803,9.60888,4.00108,25.7036,2.3947700000000003,-32.6286,0.126938,0.178708,1.0288,257.4,4.1,52.1701,4.42726,-1.5,-3.33281,91.4797,4.60717,34.8154,9.12045,232.141,1.41698,-0.150937,234.914,1.4586,2.16245,-34.9923248291016,22.0009689331055,-35.0,22.0,-956860.0,-14213.2,pp-riro,4,0,-1,-1
1570533382.0,2019-10-08,13:16:22.000,14.0,8.0,14.460000038147,14.9,5.7,5.2,24.7,-16.2,-18.4,13.4956,5.0191300000000005,5.57158,3.88745,13.3658,2.19861,27.4356,-1.20674,-21.3306,0.0557273,0.139194,0.920882,257.4,4.1,52.1701,4.42726,-1.5,-3.37935,90.9846,4.60721,35.2535,10.6405,231.741,1.41321,-0.187933,234.648,1.58874,2.26286,-34.9940185546875,22.0009689331055,-35.0,22.0,-958355.0,-15351.5,pp-riro,4,0,-1,-1
1570533382.1,2019-10-08,13:16:22.100,14.0,8.0,14.3999996185303,15.0,7.1,5.6,25.0,-17.0,-15.8,13.4956,5.0191300000000005,5.57158,3.88745,13.3658,2.19861,27.4356,-1.20674,-21.3306,0.0557273,0.139194,0.920882,257.4,4.1,52.1701,4.42726,-1.5,-3.4386400000000004,89.8653,4.60725,35.5163,11.4005,231.541,1.41107,-0.205445,234.526,1.65367,2.35532,-34.9974365234375,22.0009689331055,-35.0,22.0,-960658.0,-16582.1,pp-riro,4,0,-1,-1
1570533382.2,2019-10-08,13:16:22.200,14.0,9.0,14.3999996185303,15.0,8.3,5.9,25.3,-19.5,-7.7,13.800999999999998,6.79851,5.96365,2.1914,13.3243,3.78403,28.2653,-3.80581,-12.7711,0.083611,0.1711619999999999,0.993691,257.4,4.1,52.1701,4.42726,-1.5,-3.49183,88.4665,4.60729,36.5094,13.6806,230.841,1.4034799999999998,-0.253402,234.11,1.84868,2.464,-34.9974365234375,22.0009689331055,-35.0,22.0,-962189.0,-15474.5,pp-riro,4,0,-1,-1
1570533382.3,2019-10-08,13:16:22.300,14.0,9.0,14.3400001525879,15.0,8.9,6.0,25.6,-20.4,-4.8,13.800999999999998,6.79851,5.96365,2.1914,13.3243,3.78403,28.2653,-3.80581,-12.7711,0.083611,0.1711619999999999,0.993691,257.4,4.1,52.1701,4.42726,-1.5,-3.53726,87.6506,4.60733,36.9475,14.4407,230.641,1.40047,-0.267509,234.028,1.9151,2.50671,-35.0059814453125,22.0009689331055,-35.0,22.0,-964032.0,-18427.9,pp-riro,4,0,-1,-1
1570533382.4,2019-10-08,13:16:22.400,14.0,9.0,14.3400001525879,14.8,10.2,6.3,25.2,-21.8,0.6,13.7817,8.5883,6.41774,-2.51691,12.636,3.64975,28.4274,-6.2072400000000005,-4.11578,0.1865349999999999,0.213689,0.985253,257.4,4.1,52.1701,4.42726,-1.5,-3.57439,88.4517,4.60737,37.8237,15.5807,230.141,1.39489,-0.2857099999999999,233.749,2.02941,2.59033,-35.0059814453125,22.0009689331055,-35.0,22.0,-965067.0,-18612.5,pp-riro,4,0,-1,-1
