time,date,time_of_day,airspeed_temperature,airspeed_angle_of_attack,airspeed_apparent_windspeed,kite_0_vx,kite_0_vy,kite_0_vz,kite_0_roll,kite_0_pitch,kite_0_yaw,kite_1_vx,kite_1_vy,kite_1_vz,kite_1_ax,kite_1_ay,kite_1_az,kite_1_roll,kite_1_pitch,kite_1_yaw,kite_1_roll_rate,kite_1_pitch_rate,kite_1_yaw_rate,ground_upwind_direction,ground_wind_velocity,ground_pos_latitude,ground_pos_longitude,ground_pos_altitude,ground_tether_reelout_speed,ground_tether_force,est_upwind_direction,kite_pos_east,kite_pos_north,kite_height,kite_elevation,kite_azimuth,kite_distance,kite_heading,kite_course,kite_actual_steering,kite_actual_depower,kite_set_steering,kite_set_depower,ground_mech_energy,ground_mech_power,flight_phase,flight_phase_index,phase,pattern,pattern_section
1570541452.7,2019-10-08,15:30:52.700,14.0,8.0,15.6499996185303,8.5,-4.6,1.9,17.6,0.6,-80.7,7.54327,-3.66555,2.34297,12.2877,7.305339999999999,4.47984,18.2717,13.8878,-83.0282,0.123125,0.2235619999999999,0.820609,246.9,8.7,52.1701,4.427230000000001,-4.8,-2.2324,108.637,4.24325,66.1258,20.1412,239.777,1.2901200000000002,0.173473,249.542,0.4726359999999999,1.4321,-33.966552734375,22.0576114654541,-35.0,22.0,1570530.0,1476.7,pp-riro,4,0,-1,-1
1570541452.8,2019-10-08,15:30:52.800,14.0,8.0,15.4200000762939,9.8,-4.0,2.3,19.5,-1.0,-75.8,8.627360000000001,-3.05849,2.59583,12.3197,6.30722,3.4350400000000003,20.4308,13.2187,-77.3233,0.138865,0.217528,0.868917,246.9,8.7,52.1701,4.427230000000001,-4.8,-2.1914,105.516,4.24328,65.6584,21.2812,239.577,1.2903,0.155671,249.321,0.582122,1.55979,-34.6304779052734,22.0267143249512,-35.0,22.0,1570220.0,-2184.28,pp-riro,4,0,-1,-1
1570541452.9,2019-10-08,15:30:52.900,14.0,8.0,15.1899995803833,10.9,-3.4,2.6,21.3,-2.4,-71.0,9.19096,-2.80087,2.79331,11.5009,4.8579300000000005,1.45896,21.5209,12.7552,-74.5897,-0.0223407,0.2057449999999999,0.8777219999999999,246.9,8.7,52.1701,4.427230000000001,-4.8,-2.17533,105.509,4.24331,65.2787,22.0412,239.477,1.29065,0.14345,249.192,0.684072,1.65593,-34.9445190429688,22.007661819458,-35.0,22.0,1570140.0,-1445.93,pp-riro,4,0,-1,-1
1570541453.0,2019-10-08,15:30:53.000,14.0,8.0,14.8299999237061,12.0,-2.6,3.0,23.1,-3.7,-65.9,10.2366,-2.0788,3.09423,10.0538,7.681780000000001,2.72408,23.4072,11.5483,-68.90899999999999,0.255338,0.184723,0.990701,246.9,8.7,52.1701,4.427230000000001,-4.8,-2.16037,105.293,4.24334,64.9574,22.8013,239.277,1.29065,0.131468,248.984,0.7910550000000001,1.75669,-34.968414306640604,22.0009689331055,-35.0,22.0,1569960.0,-2307.34,pp-riro,4,0,-1,-1
1570541453.1,2019-10-08,15:30:53.100,14.0,9.0,14.6499996185303,13.0,-1.8,3.3,24.9,-5.7,-60.5,10.2366,-2.0788,3.09423,10.0538,7.681780000000001,2.72408,23.4072,11.5483,-68.90899999999999,0.255338,0.184723,0.990701,246.9,8.7,52.1701,4.427230000000001,-4.8,-2.1443,101.786,4.24337,64.7238,24.3213,239.077,1.28927,0.1095759999999999,248.875,0.916369,1.85149,-34.971832275390604,22.0009689331055,-35.0,22.0,1569790.0,-1907.4,pp-riro,4,0,-1,-1
1570541453.2,2019-10-08,15:30:53.200,14.0,9.0,14.4099998474121,14.0,-0.9,3.7,26.3,-7.5,-55.2,12.1175,-0.483701,3.95221,9.07267,8.54711,3.69096,27.1632,8.44921,-57.3782,0.071423,0.142125,0.986212,246.9,8.7,52.1701,4.427230000000001,-4.8,-2.14153,97.6246,4.24339,64.5485,25.4614,238.777,1.28799,0.0932786,248.655,1.0336,1.9396400000000005,-34.971832275390604,22.0009689331055,-35.0,22.0,1569310.0,-5968.31,pp-riro,4,0,-1,-1
1570541453.3,2019-10-08,15:30:53.300,14.0,9.0,14.2200002670288,14.9,0.0,4.1,27.5,-9.2,-50.3,13.4633,0.765908,4.48095,9.63412,10.1766,5.07723,29.6687,5.508030000000001,-48.8458,0.19419,0.2480239999999999,0.976269,246.9,8.7,52.1701,4.427230000000001,-4.8,-2.172,98.5313,4.24342,64.4609,27.3614,238.577,1.28529,0.0675479,248.642,1.15301,2.0276,-34.9923248291016,22.0009689331055,-35.0,22.0,1568400.0,-7075.83,pp-riro,4,0,-1,-1
1570541453.4,2019-10-08,15:30:53.400,14.0,9.0,14.1599998474121,15.6,0.9,4.6,29.0,-11.2,-44.7,14.2524,1.66195,4.93648,6.16682,11.4274,5.09178,30.9013,3.56755,-43.2996,0.195081,0.231156,1.02988,246.9,8.7,52.1701,4.427230000000001,-4.8,-2.18198,97.7326,4.24345,64.49,28.5015,238.177,1.28299,0.0528115,248.394,1.27459,2.10051,-34.9974365234375,22.0009689331055,-35.0,22.0,1567760.0,-6275.96,pp-riro,4,0,-1,-1
1570541453.5,2019-10-08,15:30:53.500,14.0,9.0,13.9700002670288,16.3,2.0,5.1,29.6,-13.4,-39.6,14.8539,2.61645,5.46989,6.79375,8.02091,5.3785,31.8491,1.24747,-37.6729,0.16041,0.1037059999999999,0.962588,246.6,8.0,52.1701,4.427230000000001,-4.8,-2.19638,95.8359,4.24348,64.6068,30.0215,237.877,1.27981,0.0339164,248.316,1.39247,2.18265,-34.9991455078125,22.0009689331055,-35.0,22.0,1567420.0,-6706.66,pp-riro,4,0,-1,-1
1570541453.6,2019-10-08,15:30:53.600,14.0,10.0,13.9700002670288,16.9,3.1,5.5,30.4,-15.5,-34.5,15.2171,3.13416,5.64388,5.94381,11.0507,3.50021,32.2277,0.0795847,-34.8499,0.1042329999999999,0.167177,0.974659,246.6,8.0,52.1701,4.427230000000001,-4.8,-2.2240900000000003,91.8508,4.2435,64.8113,31.9216,237.477,1.27547,0.0112304,248.224,1.51323,2.26179,-34.9974365234375,22.0009689331055,-35.0,22.0,1566560.0,-9167.82,pp-riro,4,0,-1,-1
