time,date,time_of_day,airspeed_temperature,airspeed_angle_of_attack,airspeed_apparent_windspeed,kite_0_vx,kite_0_vy,kite_0_vz,kite_0_roll,kite_0_pitch,kite_0_yaw,kite_1_vx,kite_1_vy,kite_1_vz,kite_1_ax,kite_1_ay,kite_1_az,kite_1_roll,kite_1_pitch,kite_1_yaw,kite_1_roll_rate,kite_1_pitch_rate,kite_1_yaw_rate,ground_upwind_direction,ground_wind_velocity,ground_pos_latitude,ground_pos_longitude,ground_pos_altitude,ground_tether_reelout_speed,ground_tether_force,est_upwind_direction,kite_pos_east,kite_pos_north,kite_height,kite_elevation,kite_azimuth,kite_distance,kite_heading,kite_course,kite_actual_steering,kite_actual_depower,kite_set_steering,kite_set_depower,ground_mech_energy,ground_mech_power,flight_phase,flight_phase_index,phase,pattern,pattern_section
1570538924.6,2019-10-08,14:48:44.600,15.0,5.0,16.8199996948242,14.2,-3.3,0.7,20.3,-1.1,-57.7,12.7988,-2.9645900000000003,1.13919,7.83489,11.7201,5.03003,21.8522,13.633,-59.0557,0.168455,0.386315,1.03251,259.5,8.9,52.1701,4.42725,8.1,-1.22175,116.933,4.4066,57.4222,-3.79981,240.863,1.33627,0.371897,247.642,0.511627,1.29476,-34.746551513671896,22.0246562957764,-35.0,22.0,18508.8,5168.43,pp-riro,4,0,-1,-1
1570538924.7,2019-10-08,14:48:44.700,15.0,8.0,16.6100006103516,15.0,-2.0,1.0,22.4,-2.4,-52.8,13.247,-2.24411,1.39572,8.79758,11.2567,1.94355,23.1346,13.3309,-55.8851,0.0519535,0.1230049999999999,1.04323,259.5,8.9,52.1701,4.42725,8.1,-1.17743,105.703,4.40667,57.1009,-2.27976,240.963,1.33794,0.345621,247.647,0.628046,1.41799,-34.975250244140604,22.0066318511963,-35.0,22.0,18601.6,1753.58,pp-riro,4,0,-1,-1
1570538924.8,2019-10-08,14:48:44.800,15.0,5.0,16.229999542236303,15.8,-0.9,1.3,25.0,-3.7,-48.0,14.1257,-0.959086,1.68863,3.4408800000000004,13.0692,1.90924,25.7783,12.1903,-49.9431,0.0954883,0.119814,0.942395,259.5,8.9,52.1701,4.42725,8.1,-1.15969,103.954,4.40674,56.8965,-0.759702,241.063,1.33899,0.319,247.688,0.743355,1.52127,-34.976959228515604,22.0019989013672,-35.0,22.0,18273.0,-2707.28,pp-riro,4,0,-1,-1
1570538924.9,2019-10-08,14:48:44.900,15.0,6.0,15.7799997329712,16.6,0.1,1.7,26.8,-4.7,-43.0,15.227,0.7129810000000001,2.31056,6.850510000000001,10.0121,2.0493,29.4929,9.91974,-41.4492,0.312206,0.175379,0.960944,259.5,8.9,52.1701,4.42725,8.3,-1.16191,108.719,4.40681,56.8088,0.760354,241.163,1.33943,0.292231,247.765,0.86159,1.61315,-34.9854888916016,21.9994239807129,-35.0,22.0,18192.9,-1599.75,pp-riro,4,0,-1,-1
1570538925.0,2019-10-08,14:48:45.000,15.0,5.0,14.5500001907349,17.2,1.2,2.3,28.6,-6.7,-37.9,15.7932,1.7641099999999998,2.78385,3.5655900000000003,9.59512,5.4484900000000005,31.8158,8.250960000000001,-35.6253,0.349246,0.277915,1.00939,259.5,8.9,52.1701,4.42725,8.3,-1.12146,97.7175,4.40688,56.838,2.66042,241.063,1.339,0.258738,247.687,0.99159,1.71448,-34.9889068603516,21.9994239807129,-35.0,22.0,18132.9,-1045.99,pp-riro,4,0,-1,-1
1570538925.1,2019-10-08,14:48:45.100,15.0,5.0,14.5500001907349,17.6,2.3,2.8,29.8,-9.5,-33.0,16.3407,2.8136400000000004,3.2726900000000003,4.011430000000001,11.6666,4.6435900000000006,33.9077,6.11386,-29.6935,0.0890353,0.263791,1.02073,259.5,8.9,52.1701,4.42725,8.3,-1.12756,90.1075,4.40695,56.9548,4.18048,241.063,1.33818,0.232174,247.735,1.1144,1.80411,-34.9871978759766,21.9994239807129,-35.0,22.0,17966.1,-3199.51,pp-riro,4,0,-1,-1
1570538925.2,2019-10-08,14:48:45.200,15.0,7.0,14.2399997711182,17.8,3.5,3.1,30.8,-12.1,-27.9,16.5115,3.96882,3.66335,1.84454,7.23623,5.89949,34.8141,3.2726900000000003,-24.4901,0.131848,0.131169,0.933758,259.5,8.9,52.1701,4.42725,8.3,-1.18684,81.494,4.40701,57.2177,6.08056,240.863,1.3363,0.199501,247.64,1.24662,1.90074,-34.9871978759766,21.9994239807129,-35.0,22.0,17373.1,-7075.83,pp-riro,4,0,-1,-1
1570538925.3,2019-10-08,14:48:45.300,15.0,9.0,13.9899997711182,18.1,4.7,3.3,31.9,-13.8,-22.6,16.602,4.55192,3.75795,1.36876,14.077,-0.767667,35.3473,1.75878,-21.8506,-0.0178001,0.130403,1.00771,252.8,8.4,52.1701,4.42725,8.3,-1.32647,87.2259,4.4070800000000006,57.5974,7.600619999999999,240.763,1.33402,0.17411,247.673,1.37119,1.98436,-34.9906158447266,21.9994239807129,-35.0,22.0,16168.4,-7752.65,pp-riro,4,0,-1,-1
1570538925.4,2019-10-08,14:48:45.400,15.0,9.0,13.9899997711182,18.4,5.8,3.7,32.3,-15.7,-16.4,16.7648,5.63299,3.98469,-4.09071,6.641139999999999,1.74381,36.082,-0.789339,-16.289,0.2320239999999999,0.287976,1.13267,252.8,8.4,52.1701,4.42725,8.3,-1.36526,87.7206,4.40709,58.0939,9.88071,240.563,1.33057,0.136829,247.675,1.52326,2.07314,-35.0059814453125,21.9994239807129,-35.0,22.0,15787.5,-7198.89,pp-riro,4,0,-1,-1
1570538925.5,2019-10-08,14:48:45.500,15.0,10.0,14.1800003051758,18.2,6.8,4.4,32.3,-18.7,-10.8,16.9083,6.637410000000001,4.32634,2.13729,8.76721,2.4994,36.6158,-3.35651,-10.6714,0.14305,0.2033039999999999,1.06758,252.8,8.4,52.1701,4.42725,8.3,-1.43563,84.6066,4.407109999999999,58.7072,11.4008,240.263,1.32684,0.113474,247.594,1.65557,2.15295,-35.0076751708984,21.9994239807129,-35.0,22.0,15068.4,-7783.42,pp-riro,4,0,-1,-1
