time,date,time_of_day,airspeed_temperature,airspeed_angle_of_attack,airspeed_apparent_windspeed,kite_0_vx,kite_0_vy,kite_0_vz,kite_0_roll,kite_0_pitch,kite_0_yaw,kite_1_vx,kite_1_vy,kite_1_vz,kite_1_ax,kite_1_ay,kite_1_az,kite_1_roll,kite_1_pitch,kite_1_yaw,kite_1_roll_rate,kite_1_pitch_rate,kite_1_yaw_rate,ground_upwind_direction,ground_wind_velocity,ground_pos_latitude,ground_pos_longitude,ground_pos_altitude,ground_tether_reelout_speed,ground_tether_force,est_upwind_direction,kite_pos_east,kite_pos_north,kite_height,kite_elevation,kite_azimuth,kite_distance,kite_heading,kite_course,kite_actual_steering,kite_actual_depower,kite_set_steering,kite_set_depower,ground_mech_energy,ground_mech_power,flight_phase,flight_phase_index,phase,pattern,pattern_section
1570541806.7,2019-10-08,15:36:46.700,14.0,6.0,16.0900001525879,10.5,-4.8,3.4,17.7,-6.6,-71.7,8.759039999999999,-5.25066,3.48781,9.50087,6.74172,5.97636,19.4576,6.755889999999999,-78.9056,0.225396,0.335632,0.950571,255.5,6.4,52.1701,4.42721,-0.9,-2.95603,103.449,4.28455,30.6971,13.3006,244.613,1.43487,0.0189721,246.89,0.7435350000000001,1.5909799999999998,-34.5178375244141,22.0050868988037,-35.0,22.0,1922090.0,-2861.1,pp-riro,4,0,-1,-1
1570541806.8,2019-10-08,15:36:46.800,14.0,5.0,15.6999998092651,11.7,-3.5,3.6,19.6,-7.8,-66.5,10.4559,-3.80019,4.0883400000000005,9.65195,10.6484,3.27979,22.0974,5.84776,-70.2293,0.1915369999999999,0.271542,0.90417,255.5,6.4,52.1701,4.42721,-0.9,-2.94218,97.1826,4.2846,30.2006,14.4406,244.413,1.43468,-0.01823,246.695,0.8750959999999999,1.76401,-34.906982421875,21.9983940124512,-35.0,22.0,1921930.0,-3168.74,pp-riro,4,0,-1,-1
1570541806.9,2019-10-08,15:36:46.900,14.0,5.0,15.0100002288818,12.7,-2.5,3.8,21.0,-9.0,-62.0,11.5372,-2.61155,4.36014,11.7439,9.74906,1.4172,24.036,4.82006,-64.721,0.21477,0.213221,0.836327,255.5,6.4,52.1701,4.42721,-0.9,-2.96323,82.6422,4.28465,29.8793,15.5807,244.113,1.43362,-0.0529194,246.428,0.991936,1.89267,-34.971832275390604,21.9994239807129,-35.0,22.0,1920830.0,-14613.1,pp-riro,4,0,-1,-1
1570541807.0,2019-10-08,15:36:47.000,14.0,7.0,14.710000038147,13.7,-1.5,4.1,22.9,-10.0,-57.7,12.5854,-1.6776099999999998,4.62758,10.6104,9.03653,2.18202,25.7726,3.8525,-59.7631,0.185383,0.2178699999999999,0.803466,255.5,6.4,52.1701,4.42721,-0.9,-3.05022,80.057,4.28469,29.6164,17.1007,243.913,1.43149,-0.0959454,246.299,1.11339,2.0191,-34.976959228515604,21.9994239807129,-35.0,22.0,1918840.0,-21658.2,pp-riro,4,0,-1,-1
1570541807.1,2019-10-08,15:36:47.100,14.0,7.0,14.3500003814697,14.4,-0.7,4.5,24.0,-11.2,-53.2,13.3965,-0.742805,5.00321,7.82959,7.976369999999999,0.7572770000000001,27.5162,3.01514,-54.8544,0.0747969,0.219978,0.86167,255.5,6.4,52.1701,4.42721,-0.8,-3.18985,85.3125,4.28474,29.412,18.2408,243.613,1.42967,-0.127479,246.05900000000003,1.22705,2.11087,-34.9923248291016,21.9994239807129,-35.0,22.0,1915800.0,-19412.4,pp-riro,4,0,-1,-1
1570541807.2,2019-10-08,15:36:47.200,14.0,7.0,14.0299997329712,15.1,0.1,4.8,25.0,-12.3,-48.7,14.0586,0.0631959,5.40212,7.25618,8.08597,3.1828,28.8985,1.57816,-49.7067,0.274507,0.187578,0.922127,255.5,6.4,52.1701,4.42721,-0.8,-3.26355,81.9862,4.28479,29.3536,19.3808,243.313,1.42723,-0.15595,245.843,1.33736,2.19327,-34.9923248291016,21.9994239807129,-35.0,22.0,1913980.0,-18181.8,pp-riro,4,0,-1,-1
1570541807.3,2019-10-08,15:36:47.300,14.0,7.0,13.6499996185303,15.7,1.0,5.1,25.7,-14.0,-43.9,14.4016,0.492684,5.58212,4.10198,8.605939999999999,4.88172,29.5233,0.950037,-47.0025,0.228038,0.241851,0.908536,255.5,6.4,52.1701,4.42721,-0.8,-3.31175,77.5416,4.28484,29.3243,21.2809,243.013,1.42279,-0.200218,245.699,1.47046,2.29283,-35.0093841552734,21.9994239807129,-35.0,22.0,1912800.0,-21873.6,pp-riro,4,0,-1,-1
1570541807.4,2019-10-08,15:36:47.400,14.0,7.0,13.380000114440902,16.2,1.9,5.4,26.3,-16.0,-39.2,14.4016,0.492684,5.58212,4.10198,8.605939999999999,4.88172,29.5233,0.950037,-47.0025,0.228038,0.241851,0.908536,255.5,6.4,52.1701,4.42721,-0.8,-3.4236800000000005,69.2248,4.28488,29.412,22.8009,242.513,1.4185299999999998,-0.231946,245.352,1.58986,2.37618,-35.0076751708984,21.9994239807129,-35.0,22.0,1910190.0,-28303.3,pp-riro,4,0,-1,-1
1570541807.5,2019-10-08,15:36:47.500,14.0,8.0,13.3199996948242,16.6,2.6,5.6,26.2,-17.6,-34.3,15.4188,2.27057,6.08926,3.75001,8.45669,2.50969,31.0332,-2.60482,-36.8973,0.1566779999999999,0.181359,0.89905,253.4,6.8,52.1701,4.42721,-0.8,-3.65584,68.0742,4.28492,29.5872,24.321,242.113,1.4139,-0.26055,245.124,1.7082,2.44181,-35.0093841552734,21.9994239807129,-35.0,22.0,1905010.0,-35502.2,pp-riro,4,0,-1,-1
1570541807.6,2019-10-08,15:36:47.600,14.0,8.0,13.1800003051758,17.0,3.5,6.0,26.5,-19.2,-28.7,15.7581,3.07002,6.223330000000001,1.01784,8.00554,3.16,31.1721,-4.4223300000000005,-31.6182,0.165657,0.171382,0.8353959999999999,253.4,6.8,52.1701,4.42721,-0.8,-3.80378,72.3354,4.28495,29.85,25.8411,241.613,1.4088200000000002,-0.286093,244.818,1.83499,2.51402,-35.0093841552734,21.9994239807129,-35.0,22.0,1901460.0,-34886.9,pp-riro,4,0,-1,-1
