time,date,time_of_day,airspeed_temperature,airspeed_angle_of_attack,airspeed_apparent_windspeed,kite_0_vx,kite_0_vy,kite_0_vz,kite_0_roll,kite_0_pitch,kite_0_yaw,kite_1_vx,kite_1_vy,kite_1_vz,kite_1_ax,kite_1_ay,kite_1_az,kite_1_roll,kite_1_pitch,kite_1_yaw,kite_1_roll_rate,kite_1_pitch_rate,kite_1_yaw_rate,ground_upwind_direction,ground_wind_velocity,ground_pos_latitude,ground_pos_longitude,ground_pos_altitude,ground_tether_reelout_speed,ground_tether_force,est_upwind_direction,kite_pos_east,kite_pos_north,kite_height,kite_elevation,kite_azimuth,kite_distance,kite_heading,kite_course,kite_actual_steering,kite_actual_depower,kite_set_steering,kite_set_depower,ground_mech_energy,ground_mech_power,flight_phase,flight_phase_index,phase,pattern,pattern_section
1570535146.6,2019-10-08,13:45:46.600,14.0,8.0,15.4099998474121,12.0,-1.4,2.4,19.1,-2.0,-53.6,10.0645,-1.40284,2.81115,8.46669,9.19019,3.25668,20.5172,13.3451,-56.981,0.29466,0.143655,0.904894,269.4,5.7,52.1701,4.42715,-3.0,-2.71334,110.772,4.51316,57.9187,-6.4599,234.096,1.32681,0.310305,241.241,0.541799,1.39745,-34.6475524902344,22.0411338806152,-35.0,22.0,-1148330.0,1753.58,pp-riro,4,0,-1,-1
1570535146.7,2019-10-08,13:45:46.700,14.0,8.0,15.1800003051758,12.8,-0.3,2.6,20.9,-3.2,-48.4,10.8875,-0.29502,3.09239,6.982,10.4936,3.68686,22.6108,12.3403,-50.96,0.207475,0.143495,0.947536,269.4,5.7,52.1701,4.42715,-3.0,-2.66846,101.973,4.51315,57.8019,-4.93984,233.896,1.32768,0.284491,240.983,0.663616,1.51412,-34.9513549804688,22.016416549682603,-35.0,22.0,-1148330.0,-307.645,pp-riro,4,0,-1,-1
1570535146.8,2019-10-08,13:45:46.800,14.0,8.0,15.0,13.5,0.7,3.0,22.8,-4.6,-43.3,10.8875,-0.29502,3.09239,6.982,10.4936,3.68686,22.6108,12.3403,-50.96,0.207475,0.143495,0.947536,269.4,5.7,52.1701,4.42715,-3.0,-2.66237,97.9061,4.51315,57.8019,-3.7998,233.796,1.32792,0.264886,240.865,0.778092,1.6107200000000002,-34.970123291015604,22.0025119781494,-35.0,22.0,-1148990.0,-7844.94,pp-riro,4,0,-1,-1
1570535146.9,2019-10-08,13:45:46.900,14.0,8.0,14.8299999237061,14.2,1.8,3.4,24.4,-6.5,-38.3,12.5172,2.52476,3.96818,5.69857,11.679,6.13102,27.9215,8.88471,-36.3849,0.170548,0.233373,0.983493,269.4,5.7,52.1701,4.42715,-3.0,-2.674,99.5429,4.51314,57.8603,-2.65976,233.596,1.32774,0.245184,240.67,0.89276,1.7052900000000002,-34.971832275390604,22.0009689331055,-35.0,22.0,-1150010.0,-6829.72,pp-riro,4,0,-1,-1
1570535147.0,2019-10-08,13:45:47.000,14.0,8.0,14.5799999237061,14.8,3.1,3.9,26.1,-8.5,-33.2,13.0429,3.64071,4.440119999999999,5.243130000000001,10.6997,5.473380000000001,29.5446,6.89545,-30.7387,0.242526,0.162169,0.942128,269.4,5.7,52.1701,4.42715,-3.0,-2.68231,99.3116,4.51314,58.0939,-1.1397,233.296,1.3267,0.218869,240.423,1.01667,1.81285,-34.975250244140604,22.0009689331055,-35.0,22.0,-1150280.0,-5229.96,pp-riro,4,0,-1,-1
1570535147.1,2019-10-08,13:45:47.100,14.0,8.0,14.3999996185303,15.2,4.3,4.3,27.4,-10.2,-28.1,13.4629,4.82388,4.84898,-0.77571,10.8241,4.87994,30.9641,4.77715,-25.1579,0.083907,0.267334,1.00192,267.4,4.8,52.1701,4.42715,-3.0,-2.69173,96.5131,4.5131,58.4152,0.380358,232.996,1.32514,0.192781,240.208,1.13933,1.90762,-34.9923248291016,22.0009689331055,-35.0,22.0,-1151040.0,-7537.3,pp-riro,4,0,-1,-1
1570535147.2,2019-10-08,13:45:47.200,14.0,9.0,14.210000038147,15.5,5.6,4.6,28.4,-12.1,-23.0,13.7362,5.9748,5.259440000000001,2.25697,9.90827,4.29587,32.1828,2.537,-19.6736,0.179091,0.196508,1.0387,267.4,4.8,52.1701,4.42715,-3.0,-2.71168,92.6029,4.51312,58.8241,1.90042,232.696,1.32307,0.166977,240.024,1.2622799999999998,2.00173,-34.9974365234375,22.0009689331055,-35.0,22.0,-1151850.0,-10090.8,pp-riro,4,0,-1,-1
1570535147.3,2019-10-08,13:45:47.300,14.0,8.0,14.210000038147,15.7,6.8,5.0,29.2,-14.1,-17.7,13.7362,5.9748,5.259440000000001,2.25697,9.90827,4.29587,32.1828,2.537,-19.6736,0.179091,0.196508,1.0387,267.4,4.8,52.1701,4.42715,-3.0,-2.7693,90.8792,4.5131,59.4082,3.4204800000000004,232.396,1.32013,0.141772,239.894,1.38836,2.08786,-34.9991455078125,22.0009689331055,-35.0,22.0,-1153640.0,-11444.4,pp-riro,4,0,-1,-1
1570535147.4,2019-10-08,13:45:47.400,14.0,8.0,14.210000038147,15.8,7.4,5.3,30.0,-16.3,-12.6,13.7362,5.9748,5.259440000000001,2.25697,9.90827,4.29587,32.1828,2.537,-19.6736,0.179091,0.196508,1.0387,267.4,4.8,52.1701,4.42715,-3.0,-2.81363,91.828,4.51309,60.1092,4.94054,231.996,1.31646,0.117282,239.708,1.51083,2.1417,-34.9974365234375,22.0009689331055,-35.0,22.0,-1154760.0,-10921.4,pp-riro,4,0,-1,-1
1570535147.5,2019-10-08,13:45:47.500,14.0,9.0,14.210000038147,15.9,9.3,6.0,30.3,-18.3,-7.3,14.203,8.84206,6.2656,-1.05495,11.0558,4.80825,33.9913,-3.1748,-5.85011,0.0772273,0.236642,1.01721,267.4,4.8,52.1701,4.42715,-3.0,-2.8551900000000003,94.0425,4.51308,60.8977,6.84062,231.496,1.31202,0.0874481,239.47,1.6402900000000002,2.26085,-34.9991455078125,22.0009689331055,-35.0,22.0,-1155790.0,-9998.46,pp-riro,4,0,-1,-1
1570535147.6,2019-10-08,13:45:47.600,14.0,9.0,14.2700004577637,15.9,10.0,6.2,30.6,-19.4,-4.5,14.1927,10.0118,6.72214,-3.71146,12.5394,8.18292,34.2984,-5.39159,-0.244767,0.130268,0.318872,0.997496,267.4,4.8,52.1701,4.42715,-3.1,-2.8779,95.1252,4.51307,61.3358,7.60065,231.297,1.30969,0.0760311,239.412,1.70426,2.30296,-34.9974365234375,22.0009689331055,-35.0,22.0,-1156270.0,-9567.76,pp-riro,4,0,-1,-1
1570535147.7,2019-10-08,13:45:47.700,14.0,9.0,14.3999996185303,15.7,11.2,6.6,30.5,-21.4,1.0,14.0801,11.1975,7.1574800000000005,-0.188776,12.3301,3.00815,34.1073,-7.60453,5.36733,0.0590867,0.258927,0.934652,267.4,4.8,52.1701,4.42715,-3.1,-2.90395,96.074,4.51306,62.3289,9.12072,230.697,1.30424,0.0540323,239.142,1.82799,2.38104,-34.9974365234375,22.0009689331055,-35.0,22.0,-1157280.0,-10429.2,pp-riro,4,0,-1,-1
1570535147.8,2019-10-08,13:45:47.800,14.0,9.0,14.5200004577637,15.4,12.5,7.1,30.2,-23.2,7.0,13.858,12.3538,7.5794,-2.56525,9.93778,2.44244,33.5588,-9.69348,11.3137,0.0705893,0.279898,1.08394,267.4,4.8,52.1701,4.42715,-3.1,-2.92278,97.4505,4.51304,63.4971,10.6408,230.097,1.29797,0.0333093999999999,238.93400000000003,1.95643,2.46187,-34.9991455078125,22.0009689331055,-35.0,22.0,-1158270.0,-10152.3,pp-riro,4,0,-1,-1
1570535147.9,2019-10-08,13:45:47.900,14.0,9.0,14.7600002288818,15.1,13.8,7.5,29.7,-25.3,12.6,13.5171,13.4625,8.041739999999999,-5.82052,10.3329,4.52894,32.8639,-11.6221,17.2403,-0.00397177,0.295586,1.06057,267.4,4.8,52.1701,4.42715,-3.1,-2.93387,101.071,4.5130300000000005,64.7238,12.1609,229.497,1.29135,0.0136348999999999,238.759,2.07723,2.53684,-34.9991455078125,22.0009689331055,-35.0,22.0,-1158940.0,-5445.31,pp-riro,4,0,-1,-1
1570535148.0,2019-10-08,13:45:48.000,14.0,9.0,14.880000114440902,14.5,15.1,8.0,29.1,-26.9,18.8,13.0708,14.5895,8.459760000000001,-4.09175,11.8858,4.50692,31.8524,-13.3457,23.4834,0.128934,0.305378,1.00406,267.4,4.8,52.1701,4.42715,-3.1,-2.91503,110.656,4.51302,66.1258,13.6809,228.697,1.28369,-0.00464422,238.458,2.20229,2.61731,-34.9974365234375,22.0009689331055,-35.0,22.0,-1159650.0,-3568.68,pp-riro,4,0,-1,-1
1570535148.1,2019-10-08,13:45:48.100,14.0,9.0,15.2299995422363,14.1,16.3,8.5,28.3,-28.1,25.1,12.8531,15.1978,8.669130000000001,-5.7740800000000005,11.8719,3.28335,31.3524,-14.1179,26.5659,0.076385,0.284488,1.05513,265.3,5.0,52.1701,4.42715,-3.1,-2.88732,114.668,4.513,67.6445,15.201,227.997,1.27559,-0.0216564,238.305,2.32405,2.68338,-34.9991455078125,22.0009689331055,-35.0,22.0,-1159700.0,-861.4060000000001,pp-riro,4,0,-1,-1
1570535148.2,2019-10-08,13:45:48.200,14.0,10.0,15.3999996185303,13.4,17.6,9.1,27.3,-29.6,31.4,12.8531,15.1978,8.669130000000001,-5.7740800000000005,11.8719,3.28335,31.3524,-14.1179,26.5659,0.076385,0.284488,1.05513,265.3,5.0,52.1701,4.42715,-3.1,-2.81585,125.235,4.51294,69.3385,16.7211,227.197,1.2666,-0.0371837,238.13,2.44404,2.75789,-34.9974365234375,22.0025119781494,-22.8502197265625,22.0,-1159340.0,4983.85,pp-riro,4,0,-1,-1
1570535148.3,2019-10-08,13:45:48.300,14.0,10.0,15.75,12.6,18.8,9.6,25.8,-31.1,37.9,12.0795,16.9003,9.50135,-3.65644,10.462,1.08007,29.4233,-16.271,36.0838,0.0565489,0.356809,1.07876,265.3,5.0,52.1701,4.42715,-3.1,-2.68952,134.159,4.51295,71.0617,17.8611,226.297,1.25766,-0.0468034,237.864,2.55968,2.82391,-34.9974365234375,22.0025119781494,-22.1664638519287,22.0,-1158220.0,13844.0,pp-riro,4,0,-1,-1
1570535148.4,2019-10-08,13:45:48.400,14.0,11.0,16.0799999237061,11.7,20.1,10.1,24.6,-32.2,44.6,10.8756,18.466,10.1785,-7.1158,10.547,2.17375,26.9653,-18.2003,45.8951,0.149051,0.2545409999999999,0.998057,265.3,5.0,52.1701,4.42715,-3.1,-2.53105,141.582,4.512919999999999,72.9602,19.0012,225.297,1.24787,-0.055304,237.577,2.6741,2.89105,-34.782379150390604,22.0025119781494,-21.4763298034668,22.0,-1156740.0,16551.3,pp-riro,4,0,-1,-1
1570535148.5,2019-10-08,13:45:48.500,14.0,10.0,16.3999996185303,10.6,21.3,10.6,23.0,-32.8,51.9,10.0008,19.6298,10.6469,-8.13073,11.9341,3.00835,25.2144,-19.3183,52.5696,0.0942163,0.404307,1.03914,265.3,5.0,52.1701,4.42715,-3.1,-2.2058,157.08,4.5128900000000005,75.0047,20.5213,224.297,1.23707,-0.0675689,237.394,2.79773,2.96318,-34.167938232421896,22.0025119781494,-20.8637733459473,22.0,-1153840.0,20919.9,pp-riro,4,0,-1,-1
1570535148.6,2019-10-08,13:45:48.600,14.0,10.0,16.6700000762939,9.3,22.4,11.1,21.1,-33.7,58.9,8.95567,20.6606,11.0717,-10.7551,8.18774,4.92015,23.1502,-20.2695,59.4861,0.0773241,0.296617,1.04921,265.3,5.0,52.1701,4.42716,-3.2,-1.94317,164.544,4.51287,77.1368,21.6614,223.197,1.22615,-0.0742448999999999,237.142,2.9111,3.03233,-33.1933746337891,22.003026962280305,-20.1652584075928,22.0,-1151620.0,22242.7,pp-riro,4,0,-1,-1
1570535148.7,2019-10-08,13:45:48.700,14.0,10.0,16.9300003051758,7.9,23.3,11.5,19.1,-34.4,66.1,7.07227,21.9485,11.6505,-14.4205,9.10841,0.7678149999999999,19.9685,-21.7891,69.6898,0.1136809999999999,0.187556,1.02637,265.3,5.0,52.1701,4.42716,-3.2,-1.62845,168.775,4.51284,79.3565,22.4214,222.097,1.21528,-0.0758277,236.912,3.02104,3.09476,-31.8706359863281,22.003026962280305,-19.4630870819092,22.0,-1149430.0,21750.5,pp-riro,4,0,-1,-1
