time,date,time_of_day,airspeed_temperature,airspeed_angle_of_attack,airspeed_apparent_windspeed,kite_0_vx,kite_0_vy,kite_0_vz,kite_0_roll,kite_0_pitch,kite_0_yaw,kite_1_vx,kite_1_vy,kite_1_vz,kite_1_ax,kite_1_ay,kite_1_az,kite_1_roll,kite_1_pitch,kite_1_yaw,kite_1_roll_rate,kite_1_pitch_rate,kite_1_yaw_rate,ground_upwind_direction,ground_wind_velocity,ground_pos_latitude,ground_pos_longitude,ground_pos_altitude,ground_tether_reelout_speed,ground_tether_force,est_upwind_direction,kite_pos_east,kite_pos_north,kite_height,kite_elevation,kite_azimuth,kite_distance,kite_heading,kite_course,kite_actual_steering,kite_actual_depower,kite_set_steering,kite_set_depower,ground_mech_energy,ground_mech_power,flight_phase,flight_phase_index,phase,pattern,pattern_section
1570539956.2,2019-10-08,15:05:56.200,15.0,7.0,15.130000114440902,14.9,-2.2,3.4,24.2,-6.8,-47.0,13.5446,-1.7647,3.89998,5.9955300000000005,9.1419,0.714577,27.0228,7.82551,-47.6897,0.0523335,0.215993,1.06851,250.0,8.6,52.1701,4.427169999999999,-3.6,-3.40262,92.8641,4.47965,58.0063,3.04045,234.823,1.3283,0.180368,241.901,0.8393,1.53352,-34.9906158447266,22.0009689331055,-35.0,22.0,405299.0,-9813.87,pp-riro,4,0,-1,-1
1570539956.3,2019-10-08,15:05:56.300,15.0,8.0,14.960000038147,15.6,-1.1,3.8,25.8,-8.7,-41.7,14.194,-0.8219620000000001,4.10651,5.04666,9.1402,3.38803,28.6564,6.166519999999999,-41.3741,0.2383159999999999,0.267802,1.00199,250.0,8.6,52.1701,4.427169999999999,-3.6,-3.43919,92.2745,4.47957,57.7726,4.5605,234.623,1.32864,0.154042,241.674,0.966491,1.6371,-34.9923248291016,22.0009689331055,-35.0,22.0,403940.0,-14674.7,pp-riro,4,0,-1,-1
1570539956.4,2019-10-08,15:05:56.400,15.0,9.0,14.8400001525879,16.2,0.0,4.4,26.9,-10.7,-36.8,15.139,0.787346,4.83523,5.34611,14.0219,5.23657,30.7962,3.05999,-32.5624,0.2379929999999999,0.176253,0.988936,253.9,9.1,52.1701,4.427169999999999,-3.6,-3.48462,94.7806,4.4795,57.6849,6.46057,234.323,1.32797,0.121353,241.406,1.09362,1.7434900000000002,-34.9923248291016,22.0009689331055,-35.0,22.0,402573.0,-14090.1,pp-riro,4,0,-1,-1
1570539956.5,2019-10-08,15:05:56.500,15.0,9.0,14.6000003814697,16.7,1.3,4.6,27.8,-12.5,-31.5,15.5318,2.01674,5.20199,4.39812,13.8074,4.39655,31.5457,1.0905,-27.0499,0.196915,0.291714,0.96736,253.9,9.1,52.1701,4.427169999999999,-3.6,-3.50956,93.3665,4.47945,57.7141,7.60061,234.023,1.327,0.102,241.155,1.2134,1.8375,-34.9906158447266,22.0009689331055,-35.0,22.0,401414.0,-10982.9,pp-riro,4,0,-1,-1
1570539956.6,2019-10-08,15:05:56.600,15.0,8.0,14.4700002670288,17.0,2.6,5.0,28.5,-14.1,-26.4,15.5318,2.01674,5.20199,4.39812,13.8074,4.39655,31.5457,1.0905,-27.0499,0.196915,0.291714,0.96736,253.9,9.1,52.1701,4.427169999999999,-3.6,-3.54446,87.86,4.47939,57.8601,9.50068,233.623,1.32489,0.0702483999999999,240.86900000000003,1.34097,1.94261,-34.9974365234375,22.0009689331055,-35.0,22.0,399886.0,-16889.7,pp-riro,4,0,-1,-1
1570539956.7,2019-10-08,15:05:56.700,15.0,7.0,14.3500003814697,17.5,3.9,5.3,29.2,-15.4,-21.1,15.6552,2.64901,5.31472,7.114389999999999,12.5964,2.59465,31.8125,0.163832,-24.3572,0.152243,0.179844,0.913347,253.9,9.1,52.1701,4.427169999999999,-3.6,-3.60486,87.3388,4.4793400000000005,58.123000000000005,11.0207,233.323,1.32248,0.0456661,240.706,1.46277,2.03169,-34.9991455078125,22.0009689331055,-35.0,22.0,398029.0,-20089.2,pp-riro,4,0,-1,-1
1570539956.8,2019-10-08,15:05:56.800,15.0,7.0,14.289999961853,17.7,5.1,5.8,29.8,-17.3,-16.4,16.2201,4.440580000000001,5.83366,7.27238,14.7386,4.27402,32.7415,-2.7461,-16.4377,0.215664,0.227201,0.8531629999999999,253.9,9.1,52.1701,4.427169999999999,-3.6,-3.68243,99.1372,4.47928,58.5611,12.9208,232.823,1.3187,0.015949,240.423,1.58167,2.12255,-35.0042724609375,22.0009689331055,-35.0,22.0,395677.0,-11967.4,pp-riro,4,0,-1,-1
1570539956.9,2019-10-08,15:05:56.900,15.0,8.0,14.2299995422363,17.9,6.4,6.3,29.9,-19.2,-11.6,16.2201,4.440580000000001,5.83366,7.27238,14.7386,4.27402,32.7415,-2.7461,-16.4377,0.215664,0.227201,0.8531629999999999,253.9,9.1,52.1701,4.427169999999999,-3.9,-3.68409,100.984,4.47923,59.0868,14.4409,232.324,1.31473,-0.00653883,240.154,1.69447,2.20698,-35.0076751708984,21.9983940124512,-35.0,22.0,395205.0,-8890.94,pp-riro,4,0,-1,-1
1570539957.0,2019-10-08,15:05:57.000,15.0,8.0,14.289999961853,17.8,7.8,6.6,29.6,-20.8,-6.3,16.5531,6.84656,6.70639,-0.985099,11.6675,4.96483,32.7012,-6.2174,-5.58681,0.240114,0.203622,0.915938,253.9,9.1,52.1701,4.427169999999999,-3.9,-3.6924,99.1984,4.47917,59.7585,16.721,231.824,1.30925,-0.0396118,239.985,1.82356,2.30581,-35.0093841552734,21.997879028320305,-35.0,22.0,394377.0,-9629.29,pp-riro,4,0,-1,-1
1570539957.1,2019-10-08,15:05:57.100,15.0,8.0,14.539999961853,17.6,9.1,7.0,29.2,-22.3,-0.3,16.2642,8.7391,7.10992,-5.43348,10.8714,3.68325,32.0717,-8.85816,2.63603,0.150093,0.249252,0.973029,253.9,9.1,52.1701,4.427169999999999,-3.9,-3.70737,98.4735,4.47911,60.5763,18.241,231.224,1.3037299999999998,-0.0592134,239.722,1.94941,2.38744,-35.0076751708984,21.997879028320305,-35.0,22.0,392766.0,-12551.9,pp-riro,4,0,-1,-1
