time,date,time_of_day,airspeed_temperature,airspeed_angle_of_attack,airspeed_apparent_windspeed,kite_0_vx,kite_0_vy,kite_0_vz,kite_0_roll,kite_0_pitch,kite_0_yaw,kite_1_vx,kite_1_vy,kite_1_vz,kite_1_ax,kite_1_ay,kite_1_az,kite_1_roll,kite_1_pitch,kite_1_yaw,kite_1_roll_rate,kite_1_pitch_rate,kite_1_yaw_rate,ground_upwind_direction,ground_wind_velocity,ground_pos_latitude,ground_pos_longitude,ground_pos_altitude,ground_tether_reelout_speed,ground_tether_force,est_upwind_direction,kite_pos_east,kite_pos_north,kite_height,kite_elevation,kite_azimuth,kite_distance,kite_heading,kite_course,kite_actual_steering,kite_actual_depower,kite_set_steering,kite_set_depower,ground_mech_energy,ground_mech_power,flight_phase,flight_phase_index,phase,pattern,pattern_section
1570534726.8,2019-10-08,13:38:46.800,14.0,8.0,14.7700004577637,11.0,-3.1,3.1,18.4,-4.8,-58.9,9.44716,-2.52311,3.38956,9.25891,9.27593,1.1438,21.7361,10.2491,-59.7353,0.218482,0.224689,0.935088,268.3,4.2,52.1701,4.42711,-0.7,-2.95326,106.086,4.47196,44.6292,7.9805,238.673,1.38308,0.0634764,242.941,0.7392029999999999,1.52535,-34.9513549804688,22.0159015655518,-35.0,22.0,-1090180.0,-4307.03,pp-riro,4,0,-1,-1
1570534726.9,2019-10-08,13:38:46.900,14.0,8.0,14.6499996185303,11.8,-2.2,3.4,20.0,-6.2,-53.8,9.84783,-2.01141,3.56757,7.95217,11.5754,4.6566,22.6506,9.74759,-56.7923,0.191753,0.202734,0.959378,268.3,4.2,52.1701,4.42711,-0.7,-2.92943,101.142,4.47193,44.2787,9.50055,238.374,1.38305,0.0291008,242.637,0.867549,1.65008,-34.970123291015604,22.0025119781494,-35.0,22.0,-1090450.0,-1815.1,pp-riro,4,0,-1,-1
1570534727.0,2019-10-08,13:38:47.000,14.0,8.0,14.6499996185303,12.5,-1.1,3.8,21.5,-7.8,-48.4,11.3564,0.0386914,4.27269,4.56289,10.3563,3.95384,26.2067,6.94169,-45.3575,0.127846,0.188667,1.00824,265.9,4.8,52.1701,4.42711,-0.7,-2.94772,91.7559,4.47197,44.0742,10.2606,238.074,1.38296,0.0116949,242.336,0.984564,1.7648400000000002,-34.971832275390604,22.0009689331055,-35.0,22.0,-1091760.0,-11567.4,pp-riro,4,0,-1,-1
1570534727.1,2019-10-08,13:38:47.100,14.0,8.0,14.3999996185303,13.5,0.5,4.2,23.7,-10.3,-40.7,11.8611,1.07266,4.61931,3.61073,9.57391,4.38605,27.6925,5.25729,-39.5638,0.13474,0.171552,0.965105,265.9,4.8,52.1701,4.42711,-0.7,-2.95991,90.0387,4.47191,43.9281,12.1606,237.674,1.38132,-0.0295905,242.005,1.16905,1.9277,-34.9871978759766,22.0009689331055,-35.0,22.0,-1092270.0,-9967.69,pp-riro,4,0,-1,-1
1570534727.2,2019-10-08,13:38:47.200,14.0,8.0,14.2200002670288,13.8,1.0,4.4,24.3,-11.1,-38.3,12.3637,2.21475,4.94988,3.53742,9.589,1.5247,28.9335,3.37277,-33.8317,0.134049,0.124785,1.0476,265.9,4.8,52.1701,4.42711,-0.7,-3.0397,90.39,4.47186,43.9281,12.9207,237.574,1.3804,-0.0455347,241.946,1.22976,1.97865,-34.9871978759766,22.0009689331055,-35.0,22.0,-1094460.0,-14336.3,pp-riro,4,0,-1,-1
1570534727.3,2019-10-08,13:38:47.300,14.0,8.0,14.1000003814697,14.3,2.2,4.9,25.3,-12.9,-33.3,12.6533,2.74092,5.13601,5.5596,9.13417,3.7318,29.6802,2.39027,-31.0714,0.174084,0.2037,0.928759,265.9,4.8,52.1701,4.42711,-0.7,-3.06241,91.0191,4.47181,44.0157,14.4407,237.174,1.37791,-0.0764588,241.655,1.35424,2.08957,-34.9871978759766,22.0009689331055,-35.0,22.0,-1095190.0,-14674.7,pp-riro,4,0,-1,-1
1570534727.4,2019-10-08,13:38:47.400,14.0,8.0,14.0299997329712,14.6,3.4,5.3,26.2,-14.8,-28.3,13.0504,3.83835,5.62146,2.7119,8.32628,5.41299,30.5696,0.414846,-25.7037,0.042908,0.233784,1.02841,265.9,4.8,52.1701,4.42711,-0.7,-3.1145,88.803,4.47175,44.2494,15.5808,236.774,1.3752,-0.0979189,241.376,1.46947,2.18592,-34.9889068603516,22.0009689331055,-35.0,22.0,-1096630.0,-13813.3,pp-riro,4,0,-1,-1
1570534727.5,2019-10-08,13:38:47.500,14.0,8.0,13.8999996185303,14.8,4.6,5.6,26.8,-16.5,-23.3,13.318,6.13473,6.3519,0.0191181,8.59849,1.65756,32.0487,-3.46546,-15.2417,0.126268,0.2297809999999999,0.967014,265.9,4.8,52.1701,4.42711,-0.7,-3.20426,77.5489,4.4717,44.5707,17.4808,236.374,1.37096,-0.133078,241.174,1.5973700000000002,2.29051,-35.0059814453125,22.0009689331055,-35.0,22.0,-1099280.0,-19381.6,pp-riro,4,0,-1,-1
1570534727.6,2019-10-08,13:38:47.600,14.0,8.0,13.9700002670288,15.0,5.7,5.8,27.2,-18.1,-18.3,13.318,6.13473,6.3519,0.0191181,8.59849,1.65756,32.0487,-3.46546,-15.2417,0.126268,0.2297809999999999,0.967014,265.9,4.8,52.1701,4.42711,-0.5,-3.26355,74.8783,4.47165,45.038,18.6209,235.974,1.36713,-0.151329,240.954,1.7075,2.36722,-35.0059814453125,22.0009689331055,-35.0,22.0,-1100560.0,-23780.9,pp-riro,4,0,-1,-1
1570534727.7,2019-10-08,13:38:47.700,14.0,9.0,13.8400001525879,15.1,6.8,6.1,27.7,-19.6,-13.0,13.4315,7.147310000000001,6.60791,-0.0378887,11.9921,2.35145,32.6498,-5.361680000000001,-10.1843,0.1166799999999999,0.217727,0.910893,265.9,4.8,52.1701,4.42711,-0.5,-3.3727,75.8619,4.47159,45.6221,20.521,235.474,1.3614700000000002,-0.18192,240.729,1.83399,2.4548,-35.0042724609375,22.0009689331055,-35.0,22.0,-1103370.0,-29226.3,pp-riro,4,0,-1,-1
